,crawled_at,address,estado,city,area,rooms,bathrooms,garage,condo,price_rent
7135,2022-06-23 21:39:00,"Rua Mossoró, 425 - Petrópolis, Natal - RN",RN,natal,80.0,3.0,4.0,2.0,800.0,1800.0
7245,2022-06-23 21:39:00,"Avenida dos Caiapós, 2004 - Pitimbu, Natal - RN",RN,natal,56.0,2.0,1.0,1.0,245.0,900.0
7288,2022-06-23 21:39:00,"Pitimbu, Natal - RN",RN,natal,49.0,2.0,1.0,1.0,339.0,1000.0
7289,2022-06-23 21:39:00,"Capim Macio, Natal - RN",RN,natal,109.0,3.0,4.0,2.0,650.0,4000.0
7292,2022-06-23 21:39:00,"Tirol, Natal - RN",RN,natal,246.0,4.0,6.0,3.0,2240.0,1800.0
7293,2022-06-23 21:39:00,"Lagoa Nova, Natal - RN",RN,natal,119.0,3.0,4.0,2.0,1000.0,2600.0
7295,2022-06-23 21:39:00,"Rua Themístocles Duarte - Nova Descoberta, Natal - RN",RN,natal,70.0,3.0,2.0,1.0,350.0,850.0
7296,2022-06-23 21:39:00,"Ponta Negra, Natal - RN",RN,natal,52.0,2.0,2.0,1.0,350.0,1350.0
7298,2022-06-23 21:39:00,"Lagoa Nova, Natal - RN",RN,natal,220.0,3.0,4.0,0.0,1200.0,4000.0
7302,2022-06-23 21:39:00,"Rua Doutor Vicente Farache - Lagoa Nova, Natal - RN",RN,natal,150.0,4.0,2.0,2.0,800.0,2500.0
7307,2022-06-23 21:40:00,"Rua Pastor Jerônimo Gueiros, 1234 - Tirol, Natal - RN",RN,natal,100.0,3.0,4.0,2.0,1250.0,1600.0
7311,2022-06-23 21:40:00,"Rua Francisco Borges de Oliveira - Lagoa Nova, Natal - RN",RN,natal,105.0,3.0,1.0,2.0,1250.0,1200.0
7358,2022-06-23 21:40:00,"Ponta Negra, Natal - RN",RN,natal,42.0,2.0,1.0,1.0,247.0,900.0
7363,2022-06-23 21:40:00,"Petrópolis, Natal - RN",RN,natal,55.0,2.0,1.0,1.0,647.0,1200.0
7364,2022-06-23 21:40:00,"Lagoa Nova, Natal - RN",RN,natal,220.0,3.0,4.0,3.0,1200.0,4000.0
7365,2022-06-23 21:40:00,"Candelária, Natal - RN",RN,natal,330.0,4.0,4.0,3.0,2000.0,2500.0
7379,2022-06-23 21:40:00,"Petrópolis, Natal - RN",RN,natal,50.0,1.0,1.0,1.0,694.0,950.0
7381,2022-06-23 21:40:00,"Rua Romualdo Galvão - Lagoa Nova, Natal - RN",RN,natal,70.0,3.0,1.0,1.0,540.0,1000.0
7424,2022-06-23 21:40:00,"Areia Preta, Natal - RN",RN,natal,55.0,2.0,1.0,0.0,1030.0,900.0
7496,2022-06-23 21:40:00,"Tirol, Natal - RN",RN,natal,56.0,2.0,2.0,2.0,1.0,6000.0
7536,2022-06-23 21:40:00,"Neópolis, Natal - RN",RN,natal,75.0,2.0,2.0,2.0,355.0,1700.0
7539,2022-06-23 21:40:00,"Avenida Campos Sales, 682 - Tirol, Natal - RN",RN,natal,58.0,3.0,2.0,1.0,238.0,2750.0
7541,2022-06-23 21:40:00,"Tirol, Natal - RN",RN,natal,206.0,4.0,4.0,2.0,1200.0,1600.0
7542,2022-06-23 21:40:00,"Tirol, Natal - RN",RN,natal,88.0,3.0,2.0,2.0,880.0,2500.0
7544,2022-06-23 21:40:00,"Pajuçara, Natal - RN",RN,natal,47.0,2.0,1.0,0.0,200.0,800.0
7546,2022-06-23 21:40:00,"Pitimbu, Natal - RN",RN,natal,58.0,2.0,2.0,1.0,450.0,1300.0
7547,2022-06-23 21:40:00,"Tirol, Natal - RN",RN,natal,102.0,2.0,2.0,1.0,770.0,1100.0
7548,2022-06-23 21:40:00,"Alagamar, Natal - RN",RN,natal,126.0,3.0,1.0,2.0,923.0,2944.0
7554,2022-06-23 21:40:00,"Ponta Negra, Natal - RN",RN,natal,46.0,1.0,1.0,1.0,750.0,3000.0
7555,2022-06-23 21:40:00,"Cidade da Esperança, Natal - RN",RN,natal,38.0,1.0,1.0,1.0,1.0,450.0
7557,2022-06-23 21:40:00,"Lagoa Nova, Natal - RN",RN,natal,112.0,2.0,2.0,1.0,550.0,500.0
7562,2022-06-23 21:40:00,"Lagoa Nova, Natal - RN",RN,natal,150.0,4.0,3.0,2.0,950.0,2400.0
7564,2022-06-23 21:40:00,"Candelária, Natal - RN",RN,natal,300.0,3.0,1.0,4.0,2200.0,4714.0
7565,2022-06-23 21:40:00,"Ponta Negra, Natal - RN",RN,natal,94.0,3.0,3.0,2.0,700.0,1200.0
7566,2022-06-23 21:40:00,"Ponta Negra, Natal - RN",RN,natal,56.0,2.0,3.0,1.0,520.0,2800.0
7607,2022-06-23 21:41:00,"Tirol, Natal - RN",RN,natal,55.0,2.0,2.0,1.0,515.0,2000.0
7610,2022-06-23 21:41:00,"Barro Vermelho, Natal - RN",RN,natal,192.0,3.0,2.0,2.0,1150.0,1500.0
7611,2022-06-23 21:41:00,"Rua dos Tororós - Lagoa Nova, Natal - RN",RN,natal,40.0,1.0,1.0,1.0,150.0,700.0
7614,2022-06-23 21:41:00,"Lagoa Nova, Natal - RN",RN,natal,130.0,3.0,1.0,2.0,680.0,1900.0
7622,2022-06-23 21:41:00,"Planalto, Natal - RN",RN,natal,54.0,2.0,1.0,1.0,254.0,600.0
7625,2022-06-23 21:41:00,"Rua Pastor Jerônimo Gueiros, 1234 - Tirol, Natal - RN",RN,natal,98.0,3.0,3.0,0.0,1200.0,2300.0
7634,2022-06-23 21:41:00,"Rua Desembargador José Gomes da Costa, 1887 - Capim Macio, Natal - RN",RN,natal,98.0,1.0,2.0,2.0,766.0,1800.0
7639,2022-06-23 21:41:00,"Rua Maria Auxiliadora, 776 - Tirol, Natal - RN",RN,natal,56.0,2.0,2.0,1.0,635.0,1100.0
7681,2022-06-23 21:41:00,"Rua dos Pintassilgos, 70 - Pitimbu, Natal - RN",RN,natal,58.0,2.0,2.0,1.0,450.0,1230.0
7683,2022-06-23 21:41:00,"Rua Fernando Barreto, 1452 - Lagoa Nova, Natal - RN",RN,natal,341.0,4.0,1.0,2.0,1400.0,2300.0
7688,2022-06-23 21:41:00,"Rua Desembargador Dionísio Filgueira, 779 - Petrópolis, Natal - RN",RN,natal,208.0,3.0,5.0,3.0,2000.0,5000.0
7690,2022-06-23 21:41:00,"Planalto, Natal - RN",RN,natal,47.0,2.0,1.0,1.0,315.0,400.0
7693,2022-06-23 21:41:00,"Rua Missionário Gunnar Vingren, 1904 - Capim Macio, Natal - RN",RN,natal,110.0,4.0,3.0,2.0,500.0,2500.0
7699,2022-06-23 21:41:00,"Rua Desembargador Dionísio Filgueira, 780 - Petrópolis, Natal - RN",RN,natal,180.0,3.0,5.0,3.0,1125.0,2650.0
7701,2022-06-23 21:41:00,"Rua Fernando Barreto, 1452 - Lagoa Nova, Natal - RN",RN,natal,341.0,4.0,1.0,0.0,1400.0,2300.0
7702,2022-06-23 21:41:00,"Avenida Deputado Antônio Florêncio de Queiroz, 4276 - Ponta Negra, Natal - RN",RN,natal,79.0,3.0,2.0,2.0,520.0,4300.0
7707,2022-06-23 21:41:00,"Lagoa Nova, Natal - RN",RN,natal,55.0,2.0,1.0,1.0,440.0,1060.0
7709,2022-06-23 21:41:00,"Avenida Praia de Ponta Negra, 9172 - Ponta Negra, Natal - RN",RN,natal,56.0,2.0,1.0,1.0,1600.0,1600.0
7716,2022-06-23 21:41:00,"Avenida Dante Michelini, 485 - Jardim da Penha, Vitória - ES",ES,vitoria,100.0,3.0,3.0,2.0,597.0,4500.0
7717,2022-06-23 21:41:00,"Avenida Desembargador Santos Neves, 731 - Praia do Canto, Vitória - ES",ES,vitoria,180.0,3.0,3.0,0.0,1500.0,8100.0
7718,2022-06-23 21:41:00,"Mata da Praia, Vitória - ES",ES,vitoria,147.0,3.0,5.0,3.0,1300.0,4700.0
7720,2022-06-23 21:41:00,"Avenida Cezar Hilal, 1405 - Santa Lúcia, Vitória - ES",ES,vitoria,150.0,4.0,2.0,1.0,846.0,2000.0
7721,2022-06-23 21:41:00,"Mata da Praia, Vitória - ES",ES,vitoria,110.0,3.0,2.0,2.0,618.0,4900.0
7722,2022-06-23 21:41:00,"Rua Neves Armond, 42 - Praia do Sua, Vitória - ES",ES,vitoria,54.0,2.0,1.0,2.0,450.0,2800.0
7723,2022-06-23 21:41:00,"Rua Italina Pereira Motta - Jardim Camburi, Vitória - ES",ES,vitoria,70.0,2.0,1.0,1.0,400.0,1350.0
7724,2022-06-23 21:41:00,"Rua Doutor Moacyr Gonçalves, 71 - Jardim da Penha, Vitória - ES",ES,vitoria,75.0,3.0,2.0,1.0,350.0,2600.0
7726,2022-06-23 21:41:00,"Avenida Dante Michelini - Mata da Praia, Vitória - ES",ES,vitoria,260.0,4.0,2.0,4.0,2500.0,14000.0
7727,2022-06-23 21:41:00,"Praia do Canto, Vitória - ES",ES,vitoria,204.0,4.0,2.0,4.0,1700.0,8400.0
7728,2022-06-23 21:41:00,"Rua Alvim Borges da Silva, 110 - Jardim Camburi, Vitória - ES",ES,vitoria,83.0,3.0,3.0,2.0,730.0,5800.0
7730,2022-06-23 21:41:00,"Praia do Canto, Vitória - ES",ES,vitoria,150.0,4.0,5.0,3.0,1900.0,7000.0
7731,2022-06-23 21:41:00,"Rua Chapot Presvot, 48 - Praia do Canto, Vitória - ES",ES,vitoria,220.0,4.0,5.0,3.0,1700.0,12000.0
7732,2022-06-23 21:41:00,"Bento Ferreira, Vitória - ES",ES,vitoria,97.0,3.0,3.0,2.0,500.0,3500.0
7734,2022-06-23 21:41:00,"Rua Júlia Lacourt Penna, 175 - Jardim Camburi, Vitória - ES",ES,vitoria,100.0,3.0,3.0,1.0,357.0,2500.0
7735,2022-06-23 21:41:00,"Praia do Canto, Vitória - ES",ES,vitoria,182.0,4.0,3.0,2.0,839.0,4520.0
7736,2022-06-23 21:41:00,"Praia do Canto, Vitória - ES",ES,vitoria,110.0,3.0,3.0,2.0,680.0,3500.0
7738,2022-06-23 21:41:00,"Praia do Canto, Vitória - ES",ES,vitoria,350.0,4.0,4.0,6.0,1800.0,15000.0
7739,2022-06-23 21:41:00,"Rua Professor Belmiro Siqueira - Enseada do Suá, Vitória - ES",ES,vitoria,105.0,3.0,2.0,2.0,691.0,4500.0
7740,2022-06-23 21:41:00,"Praia do Canto, Vitória - ES",ES,vitoria,402.0,5.0,6.0,5.0,2800.0,15000.0
7741,2022-06-23 21:41:00,"Rua Eugênio Netto - Santa Lúcia, Vitória - ES",ES,vitoria,120.0,3.0,3.0,0.0,1000.0,3000.0
7742,2022-06-23 21:41:00,"Avenida Armando Duarte Rabello, 285 - Jardim Camburi, Vitória - ES",ES,vitoria,60.0,2.0,1.0,1.0,485.0,1850.0
7743,2022-06-23 21:41:00,"Avenida Saturnino de Brito, 1280 - Praia do Canto, Vitória - ES",ES,vitoria,55.0,2.0,2.0,0.0,280.0,1400.0
7745,2022-06-23 21:41:00,"Jardim Camburi, Vitória - ES",ES,vitoria,86.0,3.0,2.0,2.0,450.0,3400.0
7746,2022-06-23 21:41:00,"Praia do Canto, Vitória - ES",ES,vitoria,100.0,3.0,2.0,2.0,500.0,3000.0
7747,2022-06-23 21:41:00,"Mata da Praia, Vitória - ES",ES,vitoria,110.0,3.0,1.0,2.0,980.0,3400.0
7786,2022-06-23 21:41:00,"Rua Aluysio Simões - Bento Ferreira, Vitória - ES",ES,vitoria,75.0,2.0,2.0,1.0,300.0,2100.0
7788,2022-06-23 21:41:00,"Avenida João Baptista Parra - Enseada do Suá, Vitória - ES",ES,vitoria,75.0,2.0,2.0,1.0,600.0,2000.0
7789,2022-06-23 21:41:00,"Rua Chapot Presvot, 99 - Praia do Canto, Vitória - ES",ES,vitoria,280.0,4.0,3.0,3.0,1500.0,9000.0
7790,2022-06-23 21:41:00,"Avenida Desembargador Santos Neves, 325 - Praia do Canto, Vitória - ES",ES,vitoria,60.0,1.0,1.0,1.0,500.0,1250.0
7791,2022-06-23 21:41:00,"Rua Doutor João Carlos de Souza - Barro Vermelho, Vitória - ES",ES,vitoria,56.0,1.0,1.0,1.0,332.0,1600.0
7792,2022-06-23 21:41:00,"Avenida Dante Michelini, 2255 - Mata da Praia, Vitória - ES",ES,vitoria,260.0,4.0,1.0,3.0,3866.0,13000.0
7793,2022-06-23 21:41:00,"Rua Paschoal Delmaestro - Jardim Camburi, Vitória - ES",ES,vitoria,115.0,3.0,3.0,2.0,1020.0,4500.0
7794,2022-06-23 21:41:00,"Jardim da Penha, Vitória - ES",ES,vitoria,157.0,3.0,4.0,2.0,1000.0,6800.0
7795,2022-06-23 21:41:00,"Rua Joaquim Lírio, 619 - Praia do Canto, Vitória - ES",ES,vitoria,155.0,4.0,4.0,3.0,950.0,9500.0
7797,2022-06-23 21:41:00,"Avenida Rio Branco - Praia do Canto, Vitória - ES",ES,vitoria,140.0,4.0,3.0,1.0,1300.0,3100.0
7798,2022-06-23 21:41:00,"Enseada do Suá, Vitória - ES",ES,vitoria,80.0,2.0,2.0,1.0,450.0,2500.0
7799,2022-06-23 21:41:00,"Rua Maria dos Santos Cunha - Jardim Camburi, Vitória - ES",ES,vitoria,80.0,3.0,2.0,1.0,385.0,1615.0
7800,2022-06-23 21:41:00,"Bento Ferreira, Vitória - ES",ES,vitoria,96.0,3.0,3.0,2.0,500.0,2700.0
7801,2022-06-23 21:41:00,"Rua Chafic Murad, 556 - Bento Ferreira, Vitória - ES",ES,vitoria,115.0,3.0,4.0,2.0,952.0,2500.0
7803,2022-06-23 21:41:00,"Rua José Anchieta Fontana, 382 - Jardim Camburi, Vitória - ES",ES,vitoria,40.0,1.0,1.0,1.0,280.0,1660.0
7804,2022-06-23 21:41:00,"Rua Eugênio Netto - Santa Lúcia, Vitória - ES",ES,vitoria,140.0,3.0,3.0,2.0,800.0,4500.0
7806,2022-06-23 21:41:00,"Avenida Nossa Senhora da Penha - Barro Vermelho, Vitória - ES",ES,vitoria,45.0,1.0,1.0,1.0,500.0,2000.0
7807,2022-06-23 21:41:00,"Rua Vinte e Três de Maio - Parque Moscoso, Vitória - ES",ES,vitoria,90.0,2.0,2.0,1.0,700.0,1100.0
7809,2022-06-23 21:41:00,"Rua José Guilherme Neffa, 187 - Jardim Camburi, Vitória - ES",ES,vitoria,45.0,1.0,1.0,1.0,300.0,2000.0
7810,2022-06-23 21:41:00,"Rua Chapot Presvot - Praia do Canto, Vitória - ES",ES,vitoria,200.0,4.0,5.0,4.0,1933.0,9600.0
7811,2022-06-23 21:41:00,"Jardim da Penha, Vitória - ES",ES,vitoria,85.0,3.0,3.0,1.0,510.0,2600.0
7812,2022-06-23 21:41:00,"Rua Lumberto Maciel de Azevedo - Jardim Camburi, Vitória - ES",ES,vitoria,75.0,3.0,2.0,1.0,425.0,2615.0
7813,2022-06-23 21:41:00,"Praia do Canto, Vitória - ES",ES,vitoria,135.0,3.0,1.0,1.0,760.0,2800.0
7814,2022-06-23 21:41:00,"Avenida Alziro Zarur, 300 - Mata da Praia, Vitória - ES",ES,vitoria,60.0,2.0,1.0,1.0,250.0,1900.0
7817,2022-06-23 21:41:00,"Santa Lúcia, Vitória - ES",ES,vitoria,90.0,1.0,2.0,2.0,800.0,2800.0
7818,2022-06-23 21:41:00,"Rua Theófilo Costa - Jardim Camburi, Vitória - ES",ES,vitoria,36.0,1.0,1.0,1.0,340.0,2400.0
7819,2022-06-23 21:41:00,"Barro Vermelho, Vitória - ES",ES,vitoria,104.0,3.0,2.0,2.0,531.0,3500.0
7893,2022-06-23 21:42:00,"Rua Saúl de Navarro, 184 - Praia do Canto, Vitória - ES",ES,vitoria,190.0,4.0,4.0,2.0,1100.0,4000.0
7930,2022-06-23 21:42:00,"Praia do Canto, Vitória - ES",ES,vitoria,226.0,4.0,4.0,4.0,2450.0,17000.0
7931,2022-06-23 21:42:00,"Rua João de Oliveira Soares - Jardim Camburi, Vitória - ES",ES,vitoria,90.0,3.0,3.0,2.0,550.0,3500.0
7935,2022-06-23 21:42:00,"Rua Desembargador Eurípdes Queiroz do Valle, Nº 550 - Jardim Camburi, Vitória - ES",ES,vitoria,60.0,2.0,1.0,1.0,325.0,1790.0
7936,2022-06-23 21:42:00,"Avenida Dante Michelini - Jardim da Penha, Vitória - ES",ES,vitoria,39.0,1.0,1.0,1.0,576.0,1900.0
7937,2022-06-23 21:42:00,"Rua José Teixeira - Praia do Canto, Vitória - ES",ES,vitoria,110.0,3.0,3.0,2.0,985.0,2500.0
7938,2022-06-23 21:42:00,"Jardim Camburi, Vitória - ES",ES,vitoria,75.0,2.0,2.0,2.0,460.0,1900.0
7940,2022-06-23 21:42:00,"Jardim da Penha, Vitória - ES",ES,vitoria,55.0,2.0,1.0,1.0,290.0,1200.0
7942,2022-06-23 21:42:00,"Rua José Alexandre Buaiz - Enseada do Suá, Vitória - ES",ES,vitoria,40.0,1.0,1.0,1.0,280.0,3400.0
7943,2022-06-23 21:42:00,"Enseada do Suá, Vitória - ES",ES,vitoria,90.0,3.0,2.0,2.0,600.0,5020.0
7945,2022-06-23 21:42:00,"Praia do Canto, Vitória - ES",ES,vitoria,255.0,4.0,2.0,2.0,1514.0,4500.0
7946,2022-06-23 21:42:00,"Jardim Camburi, Vitória - ES",ES,vitoria,50.0,2.0,1.0,1.0,380.0,2380.0
7947,2022-06-23 21:42:00,"Jardim da Penha, Vitória - ES",ES,vitoria,90.0,2.0,2.0,2.0,484.0,2200.0
7948,2022-06-23 21:42:00,"Rua Mary Ubirajara - Santa Lúcia, Vitória - ES",ES,vitoria,185.0,4.0,4.0,2.0,1400.0,4000.0
7949,2022-06-23 21:42:00,"Bento Ferreira, Vitória - ES",ES,vitoria,98.0,2.0,1.0,1.0,300.0,1300.0
7950,2022-06-23 21:42:00,"Praia do Canto, Vitória - ES",ES,vitoria,290.0,4.0,4.0,2.0,1800.0,4500.0
7951,2022-06-23 21:42:00,"Praia do Canto, Vitória - ES",ES,vitoria,110.0,3.0,2.0,2.0,980.0,2650.0
7952,2022-06-23 21:42:00,"Jardim Camburi, Vitória - ES",ES,vitoria,67.0,2.0,1.0,1.0,400.0,2500.0
7953,2022-06-23 21:42:00,"Rua Vinte e Três de Maio, 375 - Parque Moscoso, Vitória - ES",ES,vitoria,168.0,3.0,3.0,0.0,610.0,900.0
7954,2022-06-23 21:42:00,"Avenida Dante Michelini - Jardim da Penha, Vitória - ES",ES,vitoria,45.0,1.0,1.0,1.0,600.0,2000.0
7955,2022-06-23 21:42:00,"Praia do Canto, Vitória - ES",ES,vitoria,230.0,4.0,3.0,2.0,1500.0,4500.0
7956,2022-06-23 21:42:00,"Jardim da Penha, Vitória - ES",ES,vitoria,78.0,2.0,2.0,1.0,350.0,1490.0
7958,2022-06-23 21:42:00,"Avenida Dante Michelini, 575 - Jardim da Penha, Vitória - ES",ES,vitoria,65.0,2.0,2.0,1.0,580.0,2500.0
7959,2022-06-23 21:42:00,"Rua Almirante Soído - Santa Helena, Vitória - ES",ES,vitoria,120.0,3.0,2.0,1.0,470.0,3000.0
7960,2022-06-23 21:42:00,"Jardim Camburi, Vitória - ES",ES,vitoria,56.0,2.0,1.0,1.0,480.0,2750.0
7961,2022-06-23 21:42:00,"Praia do Canto, Vitória - ES",ES,vitoria,70.0,2.0,2.0,1.0,700.0,1500.0
7962,2022-06-23 21:42:00,"Santa Lúcia, Vitória - ES",ES,vitoria,50.0,1.0,1.0,1.0,340.0,1700.0
7963,2022-06-23 21:42:00,"Jardim Camburi, Vitória - ES",ES,vitoria,70.0,2.0,2.0,1.0,380.0,1100.0
8000,2022-06-23 21:42:00,"Jardim da Penha, Vitória - ES",ES,vitoria,45.0,1.0,1.0,1.0,363.0,1500.0
8605,2022-06-23 21:45:00,"Avenida do Contorno, 5445 - Funcionários, Belo Horizonte - MG",MG,belo-horizonte,246.0,4.0,3.0,2.0,1239.0,2800.0
8607,2022-06-23 21:45:00,"Rua Maura, 1070 - União, Belo Horizonte - MG",MG,belo-horizonte,130.0,4.0,2.0,3.0,500.0,3500.0
8608,2022-06-23 21:45:00,"Rua Engenheiro Alberto Pontes, 184 - Buritis, Belo Horizonte - MG",MG,belo-horizonte,62.0,2.0,2.0,2.0,750.0,2150.0
8609,2022-06-23 21:45:00,"Rua Monte Castelo, 170 - Itapoã, Belo Horizonte - MG",MG,belo-horizonte,88.0,3.0,2.0,2.0,200.0,4000.0
8610,2022-06-23 21:45:00,"Rua Juvenal Melo Senra, 175 - Belvedere, Belo Horizonte - MG",MG,belo-horizonte,155.0,3.0,4.0,3.0,1900.0,6000.0
8612,2022-06-23 21:45:00,"Rua Engenheiro Amaro Lanari, 37 - Anchieta, Belo Horizonte - MG",MG,belo-horizonte,167.0,4.0,4.0,3.0,1850.0,6000.0
8613,2022-06-23 21:45:00,"Rua Dom Rodrigo, 161 - Indaiá, Belo Horizonte - MG",MG,belo-horizonte,32.0,1.0,1.0,1.0,500.0,2800.0
8614,2022-06-23 21:45:00,"Rua Senador Amaral, 260 - Anchieta, Belo Horizonte - MG",MG,belo-horizonte,124.0,3.0,2.0,2.0,340.0,3160.0
8615,2022-06-23 21:45:00,"Rua Santa Catarina - Lourdes, Belo Horizonte - MG",MG,belo-horizonte,58.0,2.0,2.0,1.0,350.0,4000.0
8616,2022-06-23 21:45:00,"Rua Engenho Grande, 75 - Engenho Nogueira, Belo Horizonte - MG",MG,belo-horizonte,92.0,3.0,2.0,3.0,650.0,3200.0
8617,2022-06-23 21:45:00,"Rua Fernandes Tourinho, 700 - Savassi, Belo Horizonte - MG",MG,belo-horizonte,107.0,3.0,3.0,2.0,1200.0,3300.0
8618,2022-06-23 21:45:00,"Avenida Coronel José Benjamim - Padre Eustáquio, Belo Horizonte - MG",MG,belo-horizonte,80.0,3.0,2.0,1.0,240.0,1680.0
8619,2022-06-23 21:45:00,"Rua Dimas Gonçalves de Medeiros, 111 - Caiçaras, Belo Horizonte - MG",MG,belo-horizonte,105.0,3.0,3.0,2.0,800.0,2850.0
8620,2022-06-23 21:45:00,"Rua Faria Lobato - Santa Amélia, Belo Horizonte - MG",MG,belo-horizonte,80.0,3.0,2.0,1.0,320.0,1300.0
8621,2022-06-23 21:45:00,"Rua Ludgero Dolabela, 609 - Gutierrez, Belo Horizonte - MG",MG,belo-horizonte,125.0,3.0,4.0,4.0,340.0,2950.0
8622,2022-06-23 21:45:00,"Manacás, Belo Horizonte - MG",MG,belo-horizonte,85.0,3.0,2.0,2.0,360.0,1200.0
8624,2022-06-23 21:45:00,"Rua Paracatu - Santo Agostinho, Belo Horizonte - MG",MG,belo-horizonte,150.0,3.0,3.0,2.0,660.0,3500.0
8626,2022-06-23 21:45:00,"Rua Rio Grande do Norte - Funcionários, Belo Horizonte - MG",MG,belo-horizonte,85.0,2.0,2.0,1.0,750.0,2250.0
8627,2022-06-23 21:45:00,"Rua Rio de Janeiro, 2779 - Lourdes, Belo Horizonte - MG",MG,belo-horizonte,110.0,3.0,2.0,2.0,1450.0,3400.0
8628,2022-06-23 21:45:00,"Avenida Presidente Juscelino Kubitschek - Coração Eucarístico, Belo Horizonte - MG",MG,belo-horizonte,60.0,2.0,3.0,1.0,302.0,1400.0
8629,2022-06-23 21:45:00,"Rua Desembargador Jorge Fontana, 112 - Belvedere, Belo Horizonte - MG",MG,belo-horizonte,60.0,2.0,2.0,2.0,885.0,4200.0
8630,2022-06-23 21:45:00,"Rua Fernandes Tourinho - Lourdes, Belo Horizonte - MG",MG,belo-horizonte,374.0,4.0,4.0,5.0,5250.0,26000.0
8680,2022-06-23 21:45:00,"Betânia, Belo Horizonte - MG",MG,belo-horizonte,61.0,3.0,1.0,1.0,250.0,1100.0
8684,2022-06-23 21:45:00,"Prado, Belo Horizonte - MG",MG,belo-horizonte,49.0,2.0,1.0,1.0,355.0,850.0
8685,2022-06-23 21:45:00,"Rua Mário Campos, 20 - Inconfidência, Belo Horizonte - MG",MG,belo-horizonte,100.0,3.0,1.0,1.0,250.0,930.0
8687,2022-06-23 21:45:00,"Rua Cláudio Manoel, 878 - Savassi, Belo Horizonte - MG",MG,belo-horizonte,72.0,2.0,2.0,2.0,629.0,5000.0
8688,2022-06-23 21:45:00,"Rua José da Costa - São João Batista, Belo Horizonte - MG",MG,belo-horizonte,59.0,2.0,1.0,1.0,285.0,915.0
8690,2022-06-23 21:45:00,"São Pedro, Belo Horizonte - MG",MG,belo-horizonte,96.0,3.0,2.0,2.0,1200.0,2690.0
8693,2022-06-23 21:45:00,"Rua Gonçalves Dias, 2283 - Lourdes, Belo Horizonte - MG",MG,belo-horizonte,120.0,3.0,2.0,2.0,1225.0,3500.0
8694,2022-06-23 21:45:00,"Rua Visconde de Mauá - Califórnia, Belo Horizonte - MG",MG,belo-horizonte,50.0,2.0,1.0,1.0,253.0,1100.0
8695,2022-06-23 21:45:00,"Rua Viçosa, 778 - São Pedro, Belo Horizonte - MG",MG,belo-horizonte,96.0,3.0,2.0,1.0,360.0,1600.0
8696,2022-06-23 21:45:00,"Rua Elisa Felippeto Ricaldoni, 45 - Castelo, Belo Horizonte - MG",MG,belo-horizonte,54.0,2.0,2.0,2.0,360.0,1800.0
8699,2022-06-23 21:45:00,"Rua Carmelita Índia do Brasil, 330 - Barreiro, Belo Horizonte - MG",MG,belo-horizonte,102.0,3.0,1.0,2.0,300.0,2950.0
8700,2022-06-23 21:45:00,"Lourdes, Belo Horizonte - MG",MG,belo-horizonte,120.0,3.0,4.0,2.0,1225.0,3500.0
8701,2022-06-23 21:45:00,"Rua São Paulo, 2484 - Lourdes, Belo Horizonte - MG",MG,belo-horizonte,305.0,4.0,5.0,4.0,2600.0,12000.0
8702,2022-06-23 21:45:00,"Rua Curitiba - Lourdes, Belo Horizonte - MG",MG,belo-horizonte,75.0,2.0,2.0,2.0,905.0,3200.0
8703,2022-06-23 21:45:00,"Rua João das Chagas - União, Belo Horizonte - MG",MG,belo-horizonte,70.0,3.0,2.0,1.0,980.0,1300.0
8704,2022-06-23 21:45:00,"Rua Maria Heilbuth Surette, 1061 - Buritis, Belo Horizonte - MG",MG,belo-horizonte,60.0,2.0,2.0,2.0,389.0,1600.0
8705,2022-06-23 21:45:00,"Buritis, Belo Horizonte - MG",MG,belo-horizonte,137.0,2.0,3.0,0.0,803.0,3000.0
8706,2022-06-23 21:45:00,"Rua Dona Eurídice Lourenço - Barreiro, Belo Horizonte - MG",MG,belo-horizonte,80.0,3.0,1.0,2.0,200.0,1800.0
8707,2022-06-23 21:45:00,"Rua Juruena - Buritis, Belo Horizonte - MG",MG,belo-horizonte,65.0,3.0,2.0,1.0,270.0,1700.0
8708,2022-06-23 21:45:00,"Rua Sena Madureira - Ouro Preto, Belo Horizonte - MG",MG,belo-horizonte,78.0,2.0,1.0,1.0,220.0,1600.0
8709,2022-06-23 21:45:00,"Floresta, Belo Horizonte - MG",MG,belo-horizonte,120.0,4.0,3.0,2.0,735.0,3500.0
8710,2022-06-23 21:45:00,"Rua dos Timbiras - Lourdes, Belo Horizonte - MG",MG,belo-horizonte,70.0,2.0,1.0,1.0,767.0,2000.0
8750,2022-06-23 21:45:00,"Rua Cônsul Walter, 91 - Buritis, Belo Horizonte - MG",MG,belo-horizonte,116.0,4.0,3.0,3.0,874.0,3500.0
8751,2022-06-23 21:45:00,"Rua Rio Grande do Norte - Funcionários, Belo Horizonte - MG",MG,belo-horizonte,100.0,3.0,2.0,2.0,1100.0,2700.0
8752,2022-06-23 21:45:00,"Rua Padre Francisco Arantes - Vila Paris, Belo Horizonte - MG",MG,belo-horizonte,135.0,3.0,2.0,2.0,750.0,2700.0
8753,2022-06-23 21:45:00,"Funcionários, Belo Horizonte - MG",MG,belo-horizonte,760.0,1.0,1.0,1.0,446.0,5000.0
